title,release-time,genre,historical_drama,adventure,action,crime,fantasy,war,drama,comedy,SF,melo/romance,mystery,thriller,musical,horror,animation,documentry,western,family,show,korea,america,japan,others,national,movie_rating,num_off_screen,screen_share,fsd_num_off_box,num_off_box
마더!,0,dramas,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,5.94,398,6.6,15266,46469
에그엔젤 코코밍: 두근두근 핼러윈 파티,1,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Japan,5.19,179,2.8,16937,46386
하드코어 헨리,0,action,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,7.23,239,5.1,22969,46373
블레어 위치,0,horror,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,America,5.84,172,3.4,12869,46285
슈퍼윙스 3D,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Russia,8.34,129,3.3,17057,46124
설계,1,thriller,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,SouthKorea,4.61,257,5.9,16880,45638
리틀 프린세스 소피아: 엘레나와 비밀의 아발로 왕국,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,America,8.67,149,2.6,1281,45484
미운오리새끼,0,dramas,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,SouthKorea,8.71,167,5.2,16968,45454
밀림의 왕자 레오2,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Japan,8.08,159,4.7,1631,44988
킹메이커,0,dramas,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,8.14,95,3.2,11677,44689
호두까기인형 3D,0,family,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,America,6.64,132,3.7,13621,44677
저스티스,0,action,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,7.06,142,4.8,10969,44546
드래곤볼Z : 신들의 전쟁,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Japan,8.08,262,6.4,7928,44231
글래디에이터: 로마 영웅 탄생의 비밀 3D,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Italy,5.19,275,7,2790,44198
프랑켄위니,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,America,8.19,226,6.4,8048,43978
다이노 어드벤처2: 육해공 공룡 대백과,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,England,5.09,322,5.1,18475,43627
울브스,0,fantasy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,5.69,291,7.5,14550,43613
약장수,0,dramas,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,SouthKorea,8.61,282,7.2,11942,43562
하이큐!! 재능과 센스,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Japan,9.15,105,1.8,8192,43221
마담 싸이코,0,horror,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,America,6.67,197,3.1,18579,42742
스페이스 독,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Russia,8.1,148,4.2,11375,42720
호스트,0,SF,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,7.38,244,7.3,16940,42708
로마,0,dramas,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Mexico,9.04,32,0.5,2693,42569
쿠르스크,0,dramas,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Belgium,8.67,192,2.7,20496,42484
피케이: 별에서 온 얼간이,0,comedy,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,India,9.12,184,4,10418,42088
천국에 다녀온 소년,0,dramas,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,7.39,25,1,3233,41957
스푹스:MI5,0,action,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,England,6.55,341,6.5,13834,41416
나쁜 이웃들,0,comedy,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,7.32,129,3.4,13196,41301
스니치,0,action,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,8.43,153,5,12918,41242
극장판 뽀잉: 슈퍼 변신의 비밀,1,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,SouthKorea,8.97,294,4.6,5990,41054
배반의 장미,0,comedy,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,SouthKorea,5.29,457,7.9,16948,41054
레이디버그,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,SouthKorea,5.98,172,2.5,8353,41041
더 포리너,1,action,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,England,7.56,156,2.5,15194,40882
이모티: 더 무비,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,America,6.23,134,2.4,12824,40221
아델라인 : 멈춰진 시간,0,fantasy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,8.19,239,5.1,10591,40096
인피니트 콘서트 세컨드 인베이전 에볼루션 더 무비 3D,0,show,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,SouthKorea,8.71,84,2.5,11016,39577
스트리트 댄스 2: 라틴배틀,0,dramas,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,England,6.91,133,4.1,10967,39394
그레이브 인카운터,0,horror,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Canada,6.66,63,1.6,10239,39266
나의 그리스식 웨딩 2,0,comedy,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,7.32,327,6.7,12381,38305
트릭,0,thriller,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,SouthKorea,5.66,390,8.1,16232,38155
흑집사 -북 오브 더 아틀란틱-,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Japan,9.15,94,1.6,5222,37954
슈퍼노바 지구 탈출기,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,America,8.85,230,5.2,9125,37547
하이큐!! 승자와 패자,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Japan,9.01,103,1.9,10815,37329
툴리,0,dramas,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Canada,9.01,161,2.9,18542,37241
사이드 이펙트,0,thriller,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,America,7.58,172,5.4,10351,37134
폭풍우 치는 밤에: 비밀 친구,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Japan,7.97,231,6.1,5761,37112
백프로,0,comedy,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,SouthKorea,5.34,236,6.6,11818,36792
극장판 썬더일레븐 GO VS 골판지 전사 W,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Japan,8.44,99,2.4,13943,36492
령 : 저주받은 사진,0,horror,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,Japan,5.1,253,6,12588,35984
드래곤볼 슈퍼: 브로리,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Japan,9.11,202,3.3,12612,35869
에스엠타운 더 스테이지,0,documentry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,SouthKorea,8.21,65,1.3,9819,35857
반지의 제왕 : 반지원정대 (확장판),0,fantasy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NewZealand,9.28,74,1.3,9975,35758
스파키,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,SouthKorea,8.88,312,4.8,2644,35436
드래곤 헌터,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,France,6.46,105,2.6,10240,34984
몬스터 왕국,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Sweden,6.23,160,3.8,7226,34888
극장판 레이디버그: 미라클스톤의 비밀,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,France,9.4,305,4.4,7879,34466
빅 웨딩,0,melo/romance,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,America,6.45,166,4.8,11200,33993
복숭아나무,0,melo/romance,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,SouthKorea,7.22,201,6.3,10068,33884
코난: 암흑의 시대,0,fantasy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,7.8,198,6.9,9754,33469
배틀 오브 비보이,0,dramas,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,7.53,80,1.7,17156,33360
I AM,0,documentry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,SouthKorea,7.36,137,3.9,7143,32988
개들의 섬,0,comedy,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,8.37,121,2.2,6681,32789
꼬마 잠수함 올리 2,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,America,6.64,186,4.1,5209,32453
거미줄에 걸린 소녀,0,action,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,7.85,313,5.4,10401,32418
대결,0,action,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,SouthKorea,5.65,366,7.2,12479,32278
극장판 위 베어 베어스: 곰 브라더스,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,America,7.63,307,4.6,6620,32021
극장판 유희왕 더 다크 사이드 오브 디멘션즈,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Japan,8.86,210,3.9,4967,31805
썬키스 패밀리,0,family,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,SouthKorea,5.84,417,6.7,12186,31742
꼭두각시,0,horror,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,SouthKorea,5.5,134,4.2,10844,31713
막달라 마리아: 부활의 증인,0,dramas,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,England,6.93,111,2.1,5859,30833
신밧드와 마법 양탄자,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Denmark,8.33,258,4,6794,30534
쿠보와 전설의 악기,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,America,8.02,100,2.1,2622,30525
벨 아미,0,dramas,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,England,6.62,103,3.2,13836,30373
반지의 제왕 : 왕의 귀환 (확장판),1,fantasy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NewZealand,9.37,56,0.9,8942,30349
마인드스케이프,0,thriller,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Spain,7.15,199,4.6,11639,30257
극장판 나루토 질풍전: 로드 투 닌자,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Japan,8.95,72,1.8,6928,30117
33,0,dramas,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,8.55,320,6.8,23168,29728
내 인생의 마지막 변화구,0,dramas,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,8.31,130,3.9,9570,29648
너브,0,adventure,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,7.98,151,2.6,8817,29441
역모-반란의 시대,0,historical_drama,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,SouthKorea,3.74,355,6.2,13042,29294
왕이 될 아이,0,adventure,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,7.91,264,3.7,9040,29236
데스노트: 더 뉴 월드,0,crime,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Japan,4.84,309,6,9072,28723
크리미널 스쿼드,0,crime,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,7.85,361,5.8,9945,28477
극장판 암살교실 : 365일의 시간,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Japan,8.47,98,1.8,4148,28364
걸즈 앤 판처 극장판,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Japan,8.96,57,1,10419,28121
투 프렌즈,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Russia,4.46,273,4.5,3758,28082
나를 미치게 하는 여자,0,comedy,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,6.42,161,2.9,17024,27858
걸 온 더 트레인,0,dramas,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,7.41,331,6,9892,27840
코비: 블루 엘리펀트의 전설,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Thailand,8.54,104,2.2,2374,27463
반지의 제왕 : 두개의 탑 (확장판),1,fantasy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NewZealand,9.34,58,1,7199,27440
위아 유어 프렌즈,0,dramas,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,8.55,220,5.2,24761,27412
라자루스,0,horror,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,America,5.66,89,2.3,8259,27279
피쉬 프렌즈: 알록이의 신기한 모험,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Turkey,4.53,320,5,6207,27128
인천상륙작전 : 익스텐디드 에디션(확장판),1,war,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,SouthKorea,6.9,122,2.1,5268,27070
해피 투게더,0,dramas,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,SouthKorea,7.44,240,4.3,7181,27046
아기돼지 3형제와 매직램프,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,China,7.02,135,2.4,1045,26670
머신건 프리처,0,action,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,7.99,141,4.7,9899,26640
쾌걸 조로리의 대대대대모험,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Japan,1.27,136,3.4,11497,26278
트레이서,0,action,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,6.72,249,5.8,8221,26262
구스범스: 몬스터의 역습,0,fantasy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,7.12,167,2.7,3138,25857
전원사형,0,dramas,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Japan,5.5,1,0,521,25815
사다코 대 카야코,0,horror,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,Japan,5.8,131,2.2,8235,25531
정글북: 마법 원정대,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Russia,6.99,372,6.5,1239,25419
양말요정 휴고의 대모험,0,adventure,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Czech,7.57,354,5.4,4165,25278
러브라이브! 선샤인!! 더 스쿨 아이돌 무비 오버 더 레인보우,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Japan,8.34,66,1.1,6082,25109
하이큐!! 콘셉트의 싸움,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Japan,8.85,97,1.7,5237,24898
모험왕 블링키,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Australia,8.49,226,3.5,7750,24787
키즈모노가타리 I : 철혈편,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Japan,7.95,74,1.3,7140,24492
진격의 거인: 홍련의 화살,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Japan,7.31,82,1.7,7391,24450
노크: 초대받지 않은 손님,0,horror,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,America,5.03,266,4.8,7564,24379
나이스 가이즈,0,crime,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,6.59,249,4.8,9062,24268
더 데이,0,documentry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,SouthKorea,8.86,30,0.7,9026,24163
레전드 오브 래빗: 불의 전설,1,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,China,7.28,126,2.6,2567,24111
GROW: 인피니트의 리얼 청춘 라이프,0,dramas,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,SouthKorea,9.05,71,1.7,9703,23926
고스트 메신저 극장판,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,SouthKorea,9.02,81,1.9,4486,23721
타임 투 러브,0,comedy,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,8.13,201,4.7,12156,23597
하이 스피드! ?프리! 스타팅 데이즈-,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Japan,9.18,60,1.2,4488,23496
코드네임 제로니모,0,action,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,6.24,108,3.1,6818,23462
언프렌드,0,thriller,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,German,5.24,179,3,8644,23450
꼬마마녀 요요와 네네,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Japan,9.04,90,1.9,11942,23057
비정한 도시,0,mystery,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,SouthKorea,4.52,172,5.8,9747,22900
"봄, 눈",0,dramas,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,SouthKorea,7.35,118,3.9,7188,22870
알렉스 크로스,0,action,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,8.14,162,4.6,8153,22771
펭이와 친구들의 남극대모험,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,China,4.1,233,3.7,12674,22695
히어로,0,family,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,SouthKorea,6.17,179,4.6,12293,22617
마징가 Z: 인피니티,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Japan,7.14,332,5.7,3719,22407
스킵트레이스: 합동수사,0,action,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Hongkong,6.51,244,4.2,7625,22350
파워배틀 와치카: 와치가면의 역습,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,SouthKorea,8.52,246,4.5,2503,22110
엔들리스 러브,0,dramas,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,7.58,210,5.1,8822,22091
드래곤볼 Z : 부활의 F,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Japan,5.9,76,1.5,5025,22025
터닝메카드W: 반다인의 비밀 특별판,1,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,SouthKorea,6.41,168,2.5,3417,21947
레이드 : 첫번째 습격,0,action,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Indonesia,7.85,120,3.8,8387,21705
시크릿 인 데어 아이즈,0,mystery,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,America,7.55,186,4,5406,21692
히야,0,dramas,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,SouthKorea,8.39,124,2.6,6694,21687
차일드 44,0,thriller,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,America,8.17,145,3.6,6508,21604
빌리 엘리어트 뮤지컬 라이브,0,musical,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,America,9.27,37,1,1805,21571
유고와 라라 : 신비의 숲 어드벤처,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,China,8.26,167,3.8,13373,21053
아기기린 자라파,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,France,8.93,87,2.3,3365,20811
플라이트,0,dramas,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,8.07,79,2.2,8579,20491
극장판 뛰뛰빵빵 구조대 미션: 둥둥이를 구하라!,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,SouthKorea,7.81,91,2.2,7338,20175
완전 소중한 사랑,0,dramas,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,SouthKorea,8.43,66,1.7,13024,20063
극장판 어드벤처 타임: 비밀의 아일랜드,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,America,8.16,125,2.2,1728,19986
빌리 진 킹: 세기의 대결,0,comedy,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,7.35,135,2.3,4300,19952
나의 히어로 아카데미아 더 무비: 두 명의 히어로,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Japan,9.38,85,1.5,4492,19917
파괴자들,0,action,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,6.86,171,5.5,4938,19716
극장판 가면라이더 이그제이드: 트루 엔딩,0,action,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Japan,8.43,326,5.6,11460,19598
웨딩스캔들,0,comedy,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,SouthKorea,5.45,121,3.4,3725,19569
스페이스 독 2,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Russia,7.31,108,2.2,3159,19445
마릴린 먼로와 함께한 일주일,0,dramas,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,England,7.94,81,2.4,6563,19387
부도리의 꿈,1,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Japan,5.09,117,3.2,3514,18940
슬립리스: 크리미널 나이트,0,action,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,6.29,158,2.9,5325,18740
